filename;code;name;baz_dot;rev_dot;coord_x;coord_y
dod6;24306200000;Кіцманський р-н;25 089.0;;0.897577141;0.404080307
dod6;16308200000;Кобеляцький р-н;3 004.5;;0.530531019;0.598030841
dod6;03306200000;Ковельський р-н;8 894.4;;0.584036972;0.391692312
dod6;15312200000;Кодимський р-н;9 008.3;;0.837685738;0.814827835
dod6;25307200000;Козелецький р-н;6 279.0;;0.838508281;0.000562
dod6;16309200000;Козельщинський р-н;1 776.8;;0.751950359;0.376768157
dod6;19308200000;Козівський р-н;11 840.0;;0.787696837;0.970222874
dod6;02308200000;Козятинський р-н;7 982.3;;0.558663183;0.992039832
dod6;20316200000;Коломацький р-н;;;0.838443045;0.121427945
dod6;09307200000;Коломийський р-н;35 178.9;;0.930090729;0.460109865
dod6;11309200000;Компаніївський р-н;1 112.2;;0.115451641;0.184200836
dod6;18305200000;Конотопський р-н;6 057.3;;0.23380073;0.465805381
dod6;17309200000;Корецький р-н;11 789.1;;0.110424379;0.091371386
dod6;25308200000;Коропський р-н;6 820.1;;0.328421885;0.778608593
dod6;06309200000;Коростенський р-н;295.0;;0.534196781;0.007438069
dod6;06310200000;Коростишівський р-н;9 616.5;;0.005664391;0.41248656
dod6;23309200000;Корсунь-Шевченкiвський р-н;;;0.895472083;0.923203861
dod6;25309200000;Корюківський р-н;;;0.946830676;0.146310566
dod6;09308200000;Косівський р-н;34 644.7;;0.672599595;0.890703126
dod6;17310200000;Костопiльський р-н;17 576.5;;0.141659831;0.217132654
dod6;16326200000;Котелевський р-н;35.8;;0.228379489;0.393469365
dod6;15314200000;Котовський р-н;8 876.2;;0.423825528;0.763003076
dod6;22309200000;Красилiвський  р-н;3 271.3;;0.246716078;0.427078645
dod6;20318200000;Краснокутський р-н;3 160.7;;0.343199615;0.090142078
dod6;15315200000;Красноокнянський р-н;4 598.5;;0.304009327;0.111569323
dod6;18306200000;Краснопільський р-н;5 478.2;;0.144096398;0.17375977
dod6;19309200000;Кременецький р-н;14 702.0;;0.440794905;0.028751802
dod6;16310200000;Кременчуцький р-н;7 573.5;;0.130314171;0.30534936
dod6;12305200000;Кремінський р-н;8 510.2;;0.634653878;0.421184474
dod6;14313200000;Кривоозерський р-н;4 528.8;;0.199902212;0.509515277
dod6;04305200000;Криворiзький р-н;2 683.9;;0.370098284;0.519068372
dod6;02309200000;Крижопільський р-н;1 076.7;;0.388542842;0.011782826
dod6;04306200000;Криничанський р-н;3 588.8;;0.952293363;0.064788181
dod6;18307200000;Кролевецький р-н;10 595.6;;0.500442464;0.876497858
dod6;08309200000;Куйбишевський р-н;487.0;;0.020786387;0.728761909
dod6;25310200000;Куликівський р-н;3 960.6;;0.514225771;0.25991698
dod6;20319200000;Куп'янський р-н;7 022.0;;0.950608458;0.55383551
dod6;19310200000;Лановецький р-н;8 509.0;;0.926995782;0.591375506
dod6;18308200000;Лебединський р-н;1 903.1;;0.341595587;0.625224473
dod6;22310200000;Летичiвський р-н;;;0.512886037;0.67451472
dod6;02310200000;Липовецький р-н;7 996.5;;0.104921601;0.256725757
dod6;18309200000;Липоводолинський р-н;1 541.3;;0.748430623;0.301552163
dod6;23310200000;Лисянський р-н;2 431.1;;0.396493194;0.59303542
dod6;02311200000;Літинський р-н;9 192.8;;0.313586868;0.388920015
dod6;20320200000;Лозівський р-н;2 114.2;;0.706188322;0.373673082
dod6;03307200000;Локачинський р-н;6 233.8;;0.184096594;0.376268358
dod6;16311200000;Лохвицький р-н;;;0.382830481;0.068292316
dod6;16312200000;Лубенський р-н;5 841.1;;0.428231611;0.493598518
dod6;06311200000;Лугинський р-н;4 868.1;;0.168726813;0.737568889
dod6;06312200000;Любарський р-н;4 008.3;;0.945236328;0.98149601
dod6;15316200000;Любашівський р-н;7 907.1;;0.828951773;0.952276818
dod6;03309200000;Любешівський р-н;14 113.9;;0.569987756;0.60255879
dod6;03310200000;Любомльський р-н;11 766.2;;0.62908315;0.272686891
dod6;05309200000;Маp'їнський р-н;8 655.4;;0.883406155;0.83421634
dod6;04307200000;Магдалинiвський р-н;;;0.655674215;0.377296016
dod6;06313200000;Малинський р-н;2 053.6;;0.85658279;0.330540628
dod6;11310200000;Маловисківський р-н;;;0.466762587;0.468349858
dod6;03311200000;Маневицький р-н;17 740.5;;0.851089459;0.539087954
dod6;23311200000;Манькiвський р-н;2 464.6;;0.333251224;0.019628504
dod6;12307200000;Марківський р-н;1 561.7;;0.377616571;0.387879088
dod6;04308200000;Межiвський р-н;1 971.2;;0.155561048;0.019914873
dod6;08310200000;Мелітопольський р-н;13 467.9;;0.29716084;0.898593691
dod6;25311200000;Менський р-н;8 882.8;;0.054515244;0.359506542
dod6;13309200000;Миколаївський р-н (Львівська обл.);14 717.8;;0.741447814;0.104363629
dod6;14314200000;Миколаївський р-н (Миколаївська обл.);1 382.5;;0.948042925;0.756823635
dod6;15317200000;Миколаївський р-н (Одеська обл.);3 494.2;;0.279862685;0.637614361
dod6;16314200000;Миргородський р-н;731.5;;0.802955211;0.539225775
dod6;08311200000;Михайлівський р-н;6 351.8;;0.546151656;0.543601211
dod6;07306200000;Міжгірський р-н;16 123.9;;0.247061419;0.420287396
dod6;12308200000;Міловський р-н;3 924.4;;0.732677031;0.494270789
dod6;17311200000;Млинiвський р-н;9 285.1;;0.715312093;0.076796046
dod6;02312200000;Могилів-Подільський р-н;12 487.0;;0.369788809;0.436135308
dod6;23312200000;Монастирищенський р-н;6 594.3;;0.118514832;0.231842203
dod6;19311200000;Монастириський р-н;8 612.4;;0.894038286;0.918861944
dod6;13310200000;Мостиський р-н;16 994.2;;0.380409363;0.210362388
dod6;07307200000;Мукачівський р-н;40 325.5;;0.220175221;0.295518386
dod6;02313200000;Мурованокуриловецький р-н;6 114.0;;0.093020045;0.63061692
dod6;04309200000;Нiкопольський р-н;6 277.3;;0.620497067;0.746284217
dod6;09309200000;Надвірнянський р-н;27 072.5;;0.592770602;0.497155108
dod6;18310200000;Недригайлівський р-н;3 006.1;;0.48442234;0.464845233
dod6;02314200000;Немирівський р-н;6 110.6;;0.247146279;0.158475959
dod6;21313200000;Нижньосірогозький р-н;3 232.4;;0.817018655;0.613512768
dod6;25312200000;Ніжинський р-н;7 443.2;;0.866963255;0.893003781
dod6;11311200000;Новгородківський р-н;;;0.74434623;0.585569886
dod6;25313200000;Новгород-Сіверський р-н;4 393.3;;0.998049347;0.296510413
dod6;12309200000;Новоайдарський р-н;804.1;;0.400943796;0.17852546
dod6;11312200000;Новоархангельський р-н;2 286.7;;0.109445984;0.087691612
dod6;14315200000;Новобузький р-н;6 766.6;;0.425568052;0.103085649
dod6;20321200000;Нововодолазький р-н;4 053.2;;0.453966356;0.004288916
dod6;21314200000;Нововоронцовський р-н;6 151.3;;0.823026153;0.037847797
dod6;06315200000;Новоград-Волинський р-н;8 572.0;;0.441119664;0.384299158
dod6;08312200000;Новомиколаївський р-н;364.7;;0.050541726;0.582947643
dod6;11313200000;Новомиргородський р-н;;;0.063773892;0.381780429
dod6;14316200000;Новоодеський р-н;6 145.6;;0.177663978;0.224391267
dod6;12310200000;Новопсковський р-н;5 550.7;;0.947554276;0.353267307
dod6;24307200000;Новоселицький р-н;26 213.1;;0.707509407;0.193604269
dod6;21315200000;Новотроїцький р-н;5 727.2;;0.147877213;0.030610751
dod6;11314200000;Новоукраїнський р-н;3 023.0;;0.978559148;0.428852171
dod6;22311200000;Новоушицький  р-н;1 066.0;;0.866408693;0.06804291
dod6;25314200000;Носівський р-н;3 447.2;;0.033188616;0.592009756
dod6;15318200000;Овідіопольський р-н;;;0.992202832;0.592850146
dod6;06316200000;Овруцький р-н;10 200.1;;0.236176606;0.055121202
dod6;06317200000;Олевський р-н;13 186.9;;0.090109637;0.860285319
dod6;05311200000;Олександрівський р-н (Донецька обл.);3 893.5;;0.82094883;0.010102469
dod6;11315200000;Олександрівський р-н (Кіровоградська обл.);49.9;;0.893234586;0.520966519
dod6;11316200000;Олександрійський р-н;841.3;;0.875158474;0.742662897
dod6;11317200000;Онуфріївський р-н;3 835.1;;0.525494415;0.706029796
dod6;02315200000;Оратівський р-н;3 678.9;;0.774229579;0.188314479
dod6;16317200000;Оржицький р-н;;;0.510195985;0.864196587
dod6;08313200000;Оріхівський р-н;8 760.8;;0.529272381;0.495883592
dod6;17312200000;Острозький р-н;11 424.3;;0.57406814;0.40835801
dod6;18311200000;Охтирський р-н;786.5;;0.80320774;0.219884993
dod6;14317200000;Очаківський р-н;2 972.1;;0.147018659;0.11337331
dod6;05312200000;Пеpшотравневий р-н;1 116.3;;0.5244363;0.188353208
dod6;14318200000;Первомайський р-н (Миколаївська обл.);3 657.7;;0.574019874;0.902722798
dod6;20322200000;Первомайський р-н (Харківська обл.);;;0.841389232;0.027289103
dod6;13311200000;Перемишлянський р-н;9 514.7;;0.590254645;0.345293686
dod6;07308200000;Перечинський р-н;7 986.6;;0.311478006;0.575766037
dod6;04312200000;Петрикiвський р-н;;;0.57607679;0.654555812
dod6;11318200000;Петрівський р-н;;;0.301656067;0.376755081
dod6;20323200000;Печенізький р-н;1 361.5;;0.294820558;0.621076985
dod6;16318200000;Пирятинський р-н;1 786.4;;0.247988326;0.943178006
dod6;19312200000;Підволочиський р-н;268.3;;0.345906608;0.858651073
dod6;19313200000;Підгаєцький р-н;6 793.2;;0.578399429;0.920281259
dod6;02316200000;Піщанський р-н;2 448.4;;0.450577473;0.090415884
dod6;02317200000;Погребищенський р-н;6 049.8;;0.703717677;0.024747315
dod6;04314200000;Покровський р-н;5 438.4;;0.23008921;0.930298683
dod6;10318200000;Полiський р-н;1 138.1;;0.359477073;0.384941994
dod6;22312200000;Полонський р-н;994.9;;0.865598989;0.221953731
dod6;16319200000;Полтавський р-н;8 257.4;;0.222441289;0.804200505
dod6;12312200000;Попаснянський р-н;3 203.7;;0.247732675;0.353100064
dod6;06318200000;Попільнянський р-н;914.0;;0.124947275;0.602835121
dod6;08315200000;Приазовський р-н;5 641.0;;0.343346372;0.764527238
dod6;25315200000;Прилуцький р-н;4 341.5;;0.6955959;0.156565169
dod6;08316200000;Приморський р-н;3 945.3;;0.401218542;0.078060111
dod6;13312200000;Пустомитівський р-н;22 504.4;;0.687810769;0.16862638
dod6;18312200000;Путивльський р-н;7 005.1;;0.816333213;0.520128254
dod6;24308200000;Путильський р-н;7 114.2;;0.855184889;0.730277754
dod6;04315200000;П'ятихатський р-н;3 663.7;;0.760456474;0.773371923
dod6;13313200000;Радехівський р-н;6 312.2;;0.00979052;0.00826559
dod6;17313200000;Радивилiвський р-н;7 758.7;;0.428420714;0.717981153
dod6;06319200000;Радомишльський р-н;3 095.7;;0.384719204;0.649777551
dod6;03312200000;Ратнівський р-н;20 086.8;;0.358801023;0.719246484
dod6;07309200000;Рахівський р-н;33 461.6;;0.993261582;0.907244173
dod6;15319200000;Ренійський р-н;7 572.9;;0.507277053;0.823539298
dod6;16320200000;Решетилівський р-н;;;0.00408855;0.285741287
dod6;17314200000;Рiвненський р-н;12 909.3;;0.593346549;0.198253919
dod6;25316200000;Ріпкинський р-н;5 122.1;;0.833300481;0.39613619
dod6;09310200000;Рогатинський р-н;12 652.4;;0.713630407;0.492432876
dod6;03313200000;Рожищенський р-н;13 440.8;;0.864150942;0.802548767
dod6;09311200000;Рожнятівський р-н;25 555.4;;0.789121694;0.904135344
dod6;15320200000;Роздільнянський р-н;14 593.1;;0.336227236;0.935215375
dod6;08317200000;Розівський р-н;467.7;;0.768330124;0.144661294
dod6;17315200000;Рокитнiвський р-н;19 076.9;;0.482595056;0.191157231
dod6;10319200000;Рокитнянський р-н;;;0.239779255;0.039764625
dod6;06306200000;Романівський р-н;6 597.3;;0.255165347;0.250328142
dod6;18313200000;Роменський р-н;4 712.0;;0.490148595;0.559565543
dod6;06320200000;Ружинський р-н;3 798.1;;0.486562263;0.258593179
dod6;15321200000;Савранський р-н;5 212.1;;0.082473751;0.280416365
dod6;13314200000;Самбірський р-н;14 558.8;;0.209729159;0.962707999
dod6;15322200000;Саратський р-н;10 920.8;;0.553452791;0.852684879
dod6;17316200000;Сарненський р-н;27 601.0;;0.259213771;0.700125646
dod6;20324200000;Сахновщинський р-н;2 404.0;;0.76140834;0.426700466
dod6;07310200000;Свалявський р-н;11 034.3;;0.888040729;0.433866975
dod6;12313200000;Сватівський р-н;1 867.7;;0.790411044;0.560715643
dod6;11319200000;Світловодський р-н;1 608.4;;0.961651714;0.049819225
dod6;16321200000;Семенівський р-н (Полтавська обл.);1 255.9;;0.903925867;0.16103279
dod6;25317200000;Семенівський р-н (Чернігівська обл.);3 056.0;;0.983745787;0.126443441
dod6;18314200000;Середино-Будський р-н;3 796.6;;0.243720548;0.047968143
dod6;04316200000;Синельникiвський р-н;6 739.8;;0.330176389;0.344916512
dod6;21316200000;Скадовський р-н;13 785.8;;0.411977171;0.647181514
dod6;10320200000;Сквирський р-н;;;0.773920998;0.549505231
dod6;13315200000;Сколівський р-н;12 009.7;;0.05341725;0.442166173
dod6;22313200000;Славутський р-н;1 133.0;;0.482316981;0.460618412
dod6;05313200000;Слов'янський р-н;6 536.4;;0.479698812;0.135974927
dod6;23313200000;Смiлянський р-н;8 543.8;;0.374240761;0.792412091
dod6;14319200000;Снігурівський р-н;7 605.2;;0.224044736;0.049276803
dod6;09312200000;Снятинський р-н;24 825.0;;0.631794586;0.871008822
dod6;13316200000;Сокальський р-н;1 411.5;;0.7978566;0.351398679
dod6;24309200000;Сокирянський р-н;10 406.7;;0.708811613;0.351306474
dod6;04317200000;Солонянський р-н;4 112.5;;0.284525129;0.334794733
dod6;25318200000;Сосницький р-н;4 600.1;;0.269781525;0.983967845
dod6;04318200000;Софiївський р-н;1 540.1;;0.175288569;0.074549776
dod6;25319200000;Срібнянський р-н;1 295.1;;0.683140379;0.027783683
dod6;10321200000;Ставищенський р-н;589.1;;0.97492524;0.03946145
dod6;12315200000;Станично-Луганський р-н;15 011.8;;0.943130602;0.754014509
dod6;12316200000;Старобільський р-н;4 643.7;;0.524448099;0.207728896
dod6;03314200000;Старовижівський р-н;12 370.4;;0.250654537;0.463270228
dod6;22314200000;Старокостянтинiвський р-н;5 533.7;;0.693502907;0.936685263
dod6;13317200000;Старосамбірський р-н;26 107.3;;0.294776195;0.18888248
dod6;24310200000;Сторожинецький р-н;34 144.7;;0.128216884;0.044858613
dod6;18315200000;Сумський р-н;12 003.3;;0.91595704;0.437762345
dod6;25320200000;Талалаївський р-н;567.7;;0.020077448;0.219755602
dod6;23314200000;Тальнiвський р-н;777.7;;0.604031209;0.82536066
dod6;10322200000;Таращанський р-н;4 018.0;;0.986744256;0.633020859
dod6;15323200000;Тарутинський р-н;12 281.1;;0.735761753;0.336859572
dod6;15324200000;Татарбунарський р-н;10 681.2;;0.674321646;0.326320181
dod6;22316200000;Теофiпольський р-н;4 251.5;;0.601494995;0.313262499
dod6;02318200000;Теплицький р-н;4 784.0;;0.968746423;0.05341205
dod6;19314200000;Теребовлянський р-н;5 685.6;;0.913307095;0.945565307
dod6;19315200000;Тернопільський р-н;11 900.6;;0.20573088;0.4037927
dod6;10323200000;Тетiївський р-н;3 826.6;;0.236462418;0.665981033
dod6;02319200000;Тиврівський р-н;7 450.4;;0.832706881;0.42799458
dod6;09313200000;Тисменицький р-н;25 554.7;;0.37592625;0.51939342
dod6;09314200000;Тлумацький р-н;18 519.9;;0.698278354;0.203265544
dod6;08318200000;Токмацький р-н;1 122.6;;0.561944456;0.433872112
dod6;04319200000;Томакiвський р-н;3 524.5;;0.213755616;0.592474607
dod6;02320200000;Томашпільський р-н;4 237.0;;0.730341466;0.656107449
dod6;12317200000;Троїцький р-н;319.6;;0.889580863;0.42871577
dod6;02321200000;Тростянецький р-н (Вінницька обл.);3 840.8;;0.432023736;0.945584309
dod6;18316200000;Тростянецький р-н (Сумська обл.);;;0.61996665;0.065477821
dod6;02322200000;Тульчинський р-н;9 341.2;;0.613373552;0.950625266
dod6;03315200000;Турійський р-н;8 464.0;;0.983555409;0.71035263
dod6;13319200000;Турківський р-н;18 644.0;;0.051195806;0.302760671
dod6;07311200000;Тячівський р-н;63 615.1;;0.346692771;0.711955314
dod6;07312200000;Ужгородський р-н;5 887.8;;0.657716356;0.520773791
dod6;11320200000;Ульяновський р-н;5 826.6;;0.222842449;0.666045838
dod6;23315200000;Уманський р-н;;;0.929034621;0.592258228
dod6;11321200000;Устинівський р-н;;;0.457813052;0.692698543
dod6;10324200000;Фастiвський р-н;8 554.9;;0.015736345;0.19240589
dod6;15325200000;Фрунзівський р-н;6 646.6;;0.122274695;0.458442289
dod6;20325200000;Харківський р-н;31 926.2;;0.835663199;0.778362148
dod6;22317200000;Хмельницький р-н;4 480.7;;0.392985282;0.653752038
dod6;02323200000;Хмільницький р-н;7 911.1;;0.038619508;0.450808494
dod6;16322200000;Хорольський р-н;;;0.092907163;0.087861078
dod6;24311200000;Хотинський р-н;14 943.6;;0.83001651;0.127061307
dod6;23316200000;Христинiвський р-н;;;0.870222453;0.193956047
dod6;07313200000;Хустський р-н;43 302.5;;0.840105119;0.791932237
dod6;04320200000;Царичанський р-н;3 729.1;;0.185306202;0.062515829
dod6;21317200000;Цюрупинський р-н;23 060.5;;0.716753862;0.958257117
dod6;21318200000;Чаплинський р-н;6 765.6;;0.208552579;0.582805165
dod6;22318200000;Чемеровецький р-н;8 112.3;;0.581556618;0.902144704
dod6;06321200000;Червоноармійський р-н;8 055.2;;0.330645829;0.801379957
dod6;23317200000;Черкаський р-н;10 484.6;;0.125006911;0.178938399
dod6;02324200000;Чернівецький р-н;6 149.3;;0.755349947;0.658421032
dod6;08319200000;Чернігівський р-н (Запорізька обл.);1 639.8;;0.324647653;0.340919639
dod6;25321200000;Чернігівський р-н (Чернігівська обл.);2 258.1;;0.38028807;0.642593104
dod6;06322200000;Черняхівський р-н;6 896.5;;0.514238849;0.864056455
dod6;02325200000;Чечельницький р-н;5 515.3;;0.282566658;0.562232354
dod6;23318200000;Чигиринський р-н;2 370.3;;0.507659259;0.681445831
dod6;23319200000;Чорнобаївський р-н;;;0.603622888;0.267890118
dod6;16323200000;Чорнухинський р-н;1 072.1;;0.19018365;0.112591892
dod6;19316200000;Чортківський р-н;11 632.7;;0.97497088;0.600165732
dod6;20326200000;Чугуївський р-н;3 792.6;;0.305498156;0.396042924
dod6;06323200000;Чуднівський р-н;5 412.6;;0.961681977;0.133175614
dod6;16324200000;Чутівський р-н;1 990.0;;0.04615594;0.843772965
dod6;02326200000;Шаргородський р-н;18 402.0;;0.631442073;0.58632766
dod6;03316200000;Шацький р-н;5 460.7;;0.571975585;0.583743849
dod6;20327200000;Шевченківський р-н;1 343.8;;0.393794065;0.67296914
dod6;22319200000;Шепетiвський р-н;6 406.0;;0.387412007;0.637012416
dod6;04321200000;Широкiвський р-н;3 718.3;;0.525654788;0.894488644
dod6;15326200000;Ширяївський р-н;6 886.9;;0.035879765;0.656626426
dod6;18317200000;Шосткинський р-н;5 865.0;;0.552937385;0.099435735
dod6;23320200000;Шполянський р-н;;;0.100747698;0.517224046
dod6;19317200000;Шумський р-н;4 617.1;;0.898681831;0.851615393
dod6;25322200000;Щорський р-н;4 277.7;;0.160011775;0.734014721
dod6;04322200000;Юр'ївський р-н;;;0.310806014;0.869720517
dod6;13320200000;Яворівський р-н;20 003.4;;0.243309356;0.457115948
dod6;10325200000;Яготинський р-н;;;0.671217438;0.616433068
dod6;08320200000;Якимівський р-н;8 512.0;;0.085850167;0.603742074
dod6;02327200000;Ямпільський р-н (Вінницька обл.);10 006.1;;0.937481738;0.31903202
dod6;18318200000;Ямпільський р-н (Сумська обл.);4 079.7;;0.310521747;0.000743546
dod6;22320200000;Ярмолинецький р-н;5 096.1;;0.486887347;0.964036877
dod6;05317200000;Ясинуватcький р-н;;;0.203059809;0.192511755
dod6;04501000000;отг м. Апостолове ;395.8;;0.67077442;0.5826096
dod6;15501000000;отг м. Балта;7 092.4;;0.864331454;0.763349179
dod6;11501000000;отг м. Бобринець ;695.5;;0.905490626;0.921588162
dod6;22503000000;отг м. Волочиськ  ;;;0.315224222;0.501881447
dod6;22507000000;отг м. Дунаївці;8 574.7;;0.531038981;0.354941847
dod6;02501000000;отг м. Калинівка ;;;0.370524847;0.046909885
dod6;11502000000;отг м. Мала Виска;;;0.313355252;0.335256118
dod6;16506000000;отг м. Пирятин;1 421.3;;0.962723122;0.584133367
dod6;22517000000;отг м. Полонне;9 266.6;;0.86267282;0.936916416
dod6;19521000000;отг м. Почаїв;3 616.8;;0.363866621;0.968659865
dod6;19523000000;отг м. Скалат;4 453.1;;0.716165522;0.692351818
dod6;24509000000;отг м. Сокиряни;895.1;;0.136269224;0.30180388
dod6;19525000000;отг м. Теребовля;7 073.4;;0.037250536;0.75006307
dod6;07502000000;отг м. Тячів;596.4;;0.805083455;0.907262996
dod6;03505000000;отг м. Устилуг ;1 840.9;;0.14583662;0.405824345
dod6;19526000000;отг м. Шумськ  ;6 887.2;;0.23687509;0.86389371
dod6;12501000000;отг смт Білокуракине;246.3;;0.950534898;0.363520876
dod6;15503000000;отг смт Велика Михайлівка;2 612.3;;0.011953196;0.356679494
dod6;08502000000;отг смт Веселе;2 182.4;;0.756824159;0.715678197
dod6;22502000000;отг смт Війтівці;2 432.1;;0.98556211;0.874203743
dod6;24504000000;отг смт Глибока;861.6;;0.013888796;0.517091288
dod6;13505000000;отг смт Гніздичів;1 864.6;;0.619030847;0.291116578
dod6;03502000000;отг смт Голоби ;3 152.0;;0.932830531;0.237193055
dod6;13507000000;отг смт Дубляни;1 285.5;;0.565449348;0.480586955
dod6;22508000000;отг смт Дунаївці;3 188.8;;0.765162968;0.734107274
dod6;19506000000;отг смт Заводське;37.1;;0.052764677;0.196113412
dod6;19508000000;отг смт Золотий Потік;5 101.2;;0.667701976;0.537657951
dod6;10501000000;отг смт Калита;;;0.787163476;0.842402888
dod6;17503000000;отг смт Клесів;;;0.929013515;0.099010159
dod6;19510000000;отг смт Козлів;1 426.9;;0.090786939;0.85672203
dod6;08503000000;отг смт Комиш-Зоря;647.2;;0.300971366;0.405334218
dod6;19513000000;отг смт Коропець   ;2 197.6;;0.721313246;0.612985366
dod6;22511000000;отг смт Летичів;4 620.8;;0.757433034;0.811109247
dod6;22514000000;отг смт Меджибіж;1 468.2;;0.270725064;0.936429138
dod6;19515000000;отг смт Мельниця-Подільська   ;7 272.8;;0.468104352;0.949420697
dod6;19516000000;отг смт Микулинці;2 326.6;;0.511053061;0.599871343
dod6;22515000000;отг смт Наркевичі;1 031.1;;0.617865443;0.370346758
dod6;06505000000;отг смт Народичі ;1 774.6;;0.038507698;0.000496104
dod6;06506000000;отг смт Нова Борова;2 886.1;;0.760853441;0.024674384
dod6;22516000000;отг смт Нова Ушиця;7 613.2;;0.972714473;0.632964897
dod6;13513000000;отг смт Нові Стрілища;1 156.3;;0.699734278;0.586987368
dod6;04512000000;отг смт Новопокровка ;1 566.7;;0.570459179;0.98577429
dod6;12502000000;отг смт Новопсков;;;0.894329413;0.594817105
dod6;25505000000;отг смт Парафіївка  ;429.3;;0.218656006;0.142817911
dod6;09502000000;отг смт Печеніжин;8 115.1;;0.959577091;0.08303978
dod6;19520000000;отг смт Підволочиськ  ;4 215.3;;0.945391111;0.374724584
dod6;22518000000;отг смт Понінка;2 740.2;;0.115089591;0.499173106
dod6;22520000000;отг смт Сатанів;2 654.4;;0.50040513;0.467385753
dod6;16510000000;отг смт Семенівка  ;379.3;;0.707835597;0.669761051
dod6;19522000000;отг смт Скала-Подільська   ;3 897.5;;0.331369598;0.624914795
dod6;04513000000;отг смт Солоне;;;0.535802073;0.152967067
dod6;22521000000;отг смт Стара Синява;4 821.0;;0.898859937;0.440789198
dod6;06509000000;отг смт Червоне;1 446.6;;0.532170641;0.128238845
dod6;05503000000;отг смт Черкаське;3 482.3;;0.483981461;0.600165998
dod6;22522000000;отг смт Чорний Острів;2 917.6;;0.196484371;0.444802958
dod6;04504000000;отг с-ще Єлізарове;936.1;;0.983822361;0.580960018
dod6;17501000000;отг с. Бабин;1 306.9;;0.142542603;0.007251795
dod6;13501000000;отг с. Бабина;1 925.4;;0.876603124;0.950160927
dod6;18501000000;отг с. Береза;1 217.3;;0.102423422;0.436370876
dod6;22501000000;отг с. Берездів;2 656.6;;0.552394053;0.400354339
dod6;08501000000;отг с. Берестове;815.5;;0.256644106;0.936521248
dod6;19502000000;отг с. Білобожниця;1 570.3;;0.882022452;0.187537143
dod6;23501000000;отг с. Білозір'я;2 343.4;;0.076564513;0.671661342
dod6;13502000000;отг с. Бісковичі;2 351.1;;0.783960127;0.110514644
dod6;17502000000;отг с. Бугрин;1 776.7;;0.61473694;0.186257367
dod6;24501000000;отг с. Вашківці;1 910.2;;0.823110218;0.467026901
dod6;24502000000;отг с. Великий Кучурів;6 932.6;;0.591413705;0.054158118
dod6;19504000000;отг с. Великі Гаї;2 699.6;;0.658895704;0.774677579
dod6;03501000000;отг с. Велицьк ;1 711.4;;0.223568654;0.944865978
dod6;25501000000;отг с. Вертіївка  ;523.6;;0.966011215;0.046432815
dod6;09501000000;отг с. Верхня;5 074.6;;0.677208196;0.291743354
dod6;06501000000;отг с. Високе;843.7;;0.435318235;0.01192975
dod6;06502000000;отг с. Вишевичі;780.6;;0.995829652;0.905188622
dod6;07501000000;отг с. Вільхівці;5 867.8;;0.268726879;0.014668443
dod6;13503000000;отг с. Вільшаник;1 396.2;;0.886829725;0.297067473
dod6;24503000000;отг с. Волока;2 812.5;;0.885747772;0.152755265
dod6;13504000000;отг с. Воля-Баранецька;2 533.2;;0.868916118;0.687036368
dod6;22504000000;отг с. Ганнопіль;2 329.8;;0.822761181;0.33337325
dod6;22505000000;отг с. Гвардійське;2 346.7;;0.90407996;0.859914756
dod6;13506000000;отг с. Грабовець ;1 829.8;;0.065476582;0.468838129
dod6;06503000000;отг с. Дубрівка ;1 467.5;;0.955723571;0.117440288
dod6;04505000000;отг с. Жовтневе ;788.0;;0.443625333;0.180788064
dod6;13508000000;отг с. Заболотці;963.0;;0.397914949;0.066327861
dod6;03503000000;отг с. Зимне ;2 273.5;;0.598042981;0.294101983
dod6;19507000000;отг с. Золотники;2 635.8;;0.285647907;0.719592478
dod6;19509000000;отг с. Іванівка ;1 108.2;;0.495258859;0.288103663
dod6;22509000000;отг с. Китайгород;1 904.8;;0.881502695;0.308664878
dod6;25503000000;отг с. Кіпті;1 023.1;;0.450564803;0.765163328
dod6;16503000000;отг с. Клепачі;12.7;;0.751174155;0.774334859
dod6;24505000000;отг с. Клішківці;3 212.3;;0.63620223;0.445353668
dod6;22510000000;отг с. Колибаївка  ;1 987.2;;0.486929568;0.08415372
dod6;19511000000;отг с. Колиндяни;2 043.3;;0.531141108;0.880563657
dod6;19512000000;отг с. Колодне;945.5;;0.386505351;0.174718711
dod6;21501000000;отг с. Кочубеївка  ;773.6;;0.948459658;0.41731586
dod6;15504000000;отг с. Красносілка ;1 556.1;;0.957766345;0.183870223
dod6;04507000000;отг с. Ленінське ;2 504.9;;0.427010087;0.968599098
dod6;22512000000;отг с. Лісові Гринівці;1 815.6;;0.536790722;0.104648957
dod6;19514000000;отг с. Лопушне;1 052.6;;0.126082282;0.544487023
dod6;13509000000;отг с. Луки;1 729.4;;0.958824455;0.09624751
dod6;04508000000;отг с. Ляшківка;639.8;;0.243197572;0.144264786
dod6;22513000000;отг с. Маків;2 879.9;;0.753119026;0.661346245
dod6;25504000000;отг с. Макіївка  ;269.6;;0.104166421;0.037376712
dod6;24506000000;отг с. Мамалига;4 512.6;;0.529696513;0.776868953
dod6;15505000000;отг с. Маразліївка ;1 903.0;;0.270905187;0.767347565
dod6;17504000000;отг с. Миляч;2 611.5;;0.397734902;0.471195308
dod6;13510000000;отг с. Міженець;1 110.8;;0.647350755;0.566679121
